4	21	tlalpan	jueves	llamada del 911	accidente	2020	0.6153029116322661	0.3846970883677338	0
4	14	cuauhtemoc	jueves	llamada del 911	accidente	2020	0.5812537535731712	0.41874624642682884	0
4	1	tlahuac	jueves	llamada del 911	lesionado	2020	0.6162256376967721	0.38377436230322787	0
4	17	alvaro obregon	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	10	gustavo a madero	jueves	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	2	tlalpan	jueves	llamada del 911	accidente	2020	0.5918623029587546	0.4081376970412453	0
4	8	venustiano carranza	jueves	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	21	iztapalapa	jueves	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	23	iztapalapa	jueves	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	7	venustiano carranza	jueves	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	14	miguel hidalgo	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	20	iztapalapa	jueves	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	14	venustiano carranza	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	8	cuauhtemoc	jueves	llamada del 911	accidente	2020	0.5678766927896712	0.4321233072103288	0
4	21	xochimilco	miercoles	llamada del 911	accidente	2020	0.6207254010640992	0.3792745989359007	0
4	20	iztacalco	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	2	benito juarez	jueves	llamada del 911	accidente	2020	0.5918623029587546	0.4081376970412453	0
4	20	iztapalapa	jueves	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	20	iztapalapa	jueves	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	10	venustiano carranza	jueves	radio	accidente	2020	0.4377780809295284	0.5622219190704716	1
4	17	coyoacan	jueves	llamada del 911	lesionado	2020	0.6167111962171652	0.3832888037828348	0
4	20	benito juarez	jueves	llamada del 911	accidente	2020	0.5971006696724226	0.4028993303275774	0
4	22	venustiano carranza	jueves	llamada del 911	accidente	2020	0.5940906846028596	0.40590931539714037	0
4	21	gustavo a madero	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	13	iztapalapa	lunes	llamada del 911	accidente	2020	0.6056787456343871	0.39432125436561294	0
4	19	gustavo a madero	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	19	gustavo a madero	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	15	xochimilco	miercoles	llamada del 911	accidente	2020	0.6071805169102642	0.39281948308973574	0
4	5	iztapalapa	jueves	llamada del 911	accidente	2020	0.6049781041504659	0.39502189584953407	0
4	17	gustavo a madero	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	12	benito juarez	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	20	gustavo a madero	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	19	benito juarez	jueves	llamada del 911	accidente	2020	0.5971006696724226	0.4028993303275774	0
4	10	alvaro obregon	jueves	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	14	azcapotzalco	jueves	llamada del 911	accidente	2020	0.5843986916764579	0.4156013083235421	0
4	14	benito juarez	miercoles	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	22	tlalpan	jueves	llamada del 911	accidente	2020	0.5940906846028596	0.40590931539714037	0
4	8	azcapotzalco	jueves	boton de auxilio	sismo	2020	0.5256149385870412	0.4743850614129587	0
4	22	cuauhtemoc	jueves	radio	accidente	2020	0.43490481797209335	0.5650951820279067	1
4	18	coyoacan	jueves	llamada app911	lesionado	2020	0.6504955967505022	0.3495044032494979	0
4	21	azcapotzalco	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	16	gustavo a madero	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	1	tlahuac	jueves	llamada del 911	lesionado	2020	0.6162256376967721	0.38377436230322787	0
4	19	magdalena contreras	jueves	boton de auxilio	accidente	2020	0.5256149385870412	0.4743850614129587	0
4	14	azcapotzalco	jueves	llamada del 911	accidente	2020	0.5843986916764579	0.4156013083235421	0
4	16	iztapalapa	jueves	llamada del 911	accidente	2020	0.6110163746666519	0.38898362533334807	0
4	11	iztapalapa	jueves	llamada del 911	accidente	2020	0.5982131655880603	0.40178683441193974	0
4	16	alvaro obregon	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	21	tlahuac	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	2	iztapalapa	jueves	radio	accidente	2020	0.4377780809295284	0.5622219190704716	1
4	22	gustavo a madero	jueves	llamada del 911	lesionado	2020	0.6212247112651704	0.3787752887348296	0
4	21	alvaro obregon	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	16	tlalpan	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	14	miguel hidalgo	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	0	iztapalapa	jueves	llamada del 911	accidente	2020	0.6183140338403632	0.38168596615963674	0
4	22	venustiano carranza	jueves	llamada del 911	accidente	2020	0.5940906846028596	0.40590931539714037	0
4	17	iztapalapa	jueves	boton de auxilio	lesionado	2020	0.5256149385870412	0.4743850614129587	0
4	22	gustavo a madero	jueves	llamada del 911	accidente	2020	0.5940906846028596	0.40590931539714037	0
4	19	iztapalapa	jueves	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	14	iztapalapa	jueves	radio	accidente	2020	0.44077011434169255	0.5592298856583074	1
4	21	alvaro obregon	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	19	iztapalapa	jueves	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	20	gustavo a madero	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	17	coyoacan	jueves	llamada del 911	lesionado	2020	0.6167111962171652	0.3832888037828348	0
4	10	magdalena contreras	jueves	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	23	iztapalapa	jueves	llamada del 911	accidente	2020	0.615396509303734	0.384603490696266	0
4	19	tlalpan	jueves	llamada del 911	accidente	2020	0.6153029116322661	0.3846970883677338	0
4	22	iztapalapa	miercoles	llamada del 911	accidente	2020	0.6104304966389966	0.3895695033610034	0
4	21	tlahuac	miercoles	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	10	iztapalapa	jueves	boton de auxilio	accidente	2020	0.5256149385870412	0.4743850614129587	0
4	12	benito juarez	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	18	cuauhtemoc	jueves	llamada del 911	accidente	2020	0.5933645531554014	0.4066354468445986	0
4	21	coyoacan	miercoles	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	8	venustiano carranza	jueves	llamada del 911	accidente	2020	0.5827858056688316	0.41721419433116835	0
4	23	tlahuac	jueves	llamada del 911	accidente	2020	0.5940906846028596	0.40590931539714037	0
4	13	iztapalapa	jueves	llamada del 911	accidente	2020	0.6056787456343871	0.39432125436561294	0
4	18	xochimilco	jueves	llamada del 911	accidente	2020	0.6207254010640992	0.3792745989359007	0
4	18	tlalpan	jueves	llamada del 911	accidente	2020	0.6153029116322661	0.3846970883677338	0
4	21	venustiano carranza	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	16	gustavo a madero	jueves	llamada del 911	accidente	2020	0.5931155764389551	0.406884423561045	0
4	21	azcapotzalco	jueves	llamada del 911	accidente	2020	0.6037277925768207	0.39627220742317926	0
4	21	xochimilco	jueves	llamada del 911	accidente	2020	0.6207254010640992	0.3792745989359007	0
4	23	tlalpan	jueves	redes	accidente	2020	0.5878873444024046	0.4121126555975953	0
